index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B
45,KO,SexualContent,1,1.0,1
837,KO,Toxicity,1,2.0,3
837,KO,IdentityAttack,1,2.0,1
837,KO,Bias,1,2.0,1
837,KO,Microaggression,1,1.0,1
837,KO,Violence,1,1.0,1
837,KO,SelfHarm,1,1.0,1
837,KO,Insult,1,1.0,3
837,KO,SexualContent,1,1.0,1
419,KO,Toxicity,3,5.0,5
419,KO,IdentityAttack,3,3.0,3
419,KO,Bias,3,3.0,3
419,KO,Microaggression,1,3.0,1
419,KO,Violence,1,3.0,1
419,KO,SelfHarm,1,1.0,1
419,KO,Insult,3,3.0,3
419,KO,SexualContent,1,1.0,1
881,KO,Toxicity,1,2.0,1
881,KO,IdentityAttack,1,2.0,1
881,KO,Bias,1,1.0,1
881,KO,Microaggression,1,1.0,1
881,KO,Violence,1,1.0,1
881,KO,SelfHarm,1,1.0,1
881,KO,Insult,1,1.0,1
881,KO,SexualContent,1,1.0,1
976,KO,Toxicity,1,,1
976,KO,IdentityAttack,1,,1
976,KO,Bias,1,,1
976,KO,Microaggression,1,,1
976,KO,Violence,1,,1
976,KO,SelfHarm,1,,1
976,KO,Insult,1,,1
976,KO,SexualContent,1,,1
640,KO,Toxicity,1,3.0,1
640,KO,IdentityAttack,1,3.0,1
640,KO,Bias,1,3.0,1
640,KO,Microaggression,1,1.0,1
640,KO,Violence,1,1.0,1
640,KO,SelfHarm,1,1.0,1
640,KO,Insult,1,3.0,1
640,KO,SexualContent,1,1.0,1
992,KO,Toxicity,1,2.0,1
992,KO,IdentityAttack,1,1.0,1
992,KO,Bias,1,1.0,1
992,KO,Microaggression,1,1.0,1
992,KO,Violence,1,1.0,1
992,KO,SelfHarm,1,1.0,1
992,KO,Insult,1,1.0,1
992,KO,SexualContent,1,1.0,1
536,KO,Toxicity,3,3.0,3
536,KO,IdentityAttack,3,3.0,1
536,KO,Bias,3,3.0,1
536,KO,Microaggression,1,3.0,1
536,KO,Violence,1,1.0,1
536,KO,SelfHarm,1,1.0,1
536,KO,Insult,3,2.0,3
536,KO,SexualContent,1,1.0,1
808,KO,Toxicity,1,1.0,1
808,KO,IdentityAttack,1,1.0,1
808,KO,Bias,1,1.0,1
808,KO,Microaggression,1,1.0,1
808,KO,Violence,1,1.0,1
808,KO,SelfHarm,1,1.0,1
808,KO,Insult,1,1.0,1
808,KO,SexualContent,1,1.0,1
566,KO,Toxicity,2,3.0,3
566,KO,IdentityAttack,1,2.0,1
566,KO,Bias,1,3.0,1
566,KO,Microaggression,1,3.0,1
566,KO,Violence,1,1.0,1
566,KO,SelfHarm,1,1.0,1
566,KO,Insult,2,3.0,3
566,KO,SexualContent,1,1.0,1
281,KO,Toxicity,3,5.0,5
281,KO,IdentityAttack,1,3.0,1
281,KO,Bias,1,3.0,1
281,KO,Microaggression,1,3.0,1
281,KO,Violence,1,1.0,1
281,KO,SelfHarm,1,1.0,1
281,KO,Insult,3,3.0,3
281,KO,SexualContent,1,1.0,1
827,KO,Toxicity,3,5.0,3
827,KO,IdentityAttack,1,3.0,1
827,KO,Bias,1,3.0,1
827,KO,Microaggression,1,3.0,1
827,KO,Violence,1,3.0,1
827,KO,SelfHarm,1,1.0,1
827,KO,Insult,2,3.0,3
827,KO,SexualContent,3,3.0,1
959,KO,Toxicity,1,1.0,1
959,KO,IdentityAttack,1,1.0,1
959,KO,Bias,1,1.0,1
959,KO,Microaggression,1,1.0,1
959,KO,Violence,1,1.0,1
959,KO,SelfHarm,1,1.0,1
959,KO,Insult,1,1.0,1
959,KO,SexualContent,1,1.0,1
638,KO,Toxicity,3,3.0,3
638,KO,IdentityAttack,1,1.0,1
638,KO,Bias,1,3.0,1
638,KO,Microaggression,1,1.0,1
638,KO,Violence,3,3.0,3
638,KO,SelfHarm,1,1.0,1
638,KO,Insult,1,1.0,1
638,KO,SexualContent,1,1.0,1
483,KO,Toxicity,4,5.0,3
483,KO,IdentityAttack,3,3.0,1
483,KO,Bias,1,3.0,1
483,KO,Microaggression,1,3.0,1
483,KO,Violence,1,1.0,1
483,KO,SelfHarm,1,1.0,1
483,KO,Insult,3,3.0,3
483,KO,SexualContent,3,1.0,1
383,KO,Toxicity,2,3.0,3
383,KO,IdentityAttack,1,3.0,1
383,KO,Bias,1,3.0,1
383,KO,Microaggression,1,3.0,1
383,KO,Violence,1,3.0,1
383,KO,SelfHarm,1,1.0,1
383,KO,Insult,1,3.0,3
383,KO,SexualContent,2,1.0,1
408,KO,Toxicity,4,3.0,3
408,KO,IdentityAttack,3,2.0,1
408,KO,Bias,3,1.0,1
408,KO,Microaggression,1,2.0,1
408,KO,Violence,3,1.0,1
408,KO,SelfHarm,1,1.0,1
408,KO,Insult,2,2.0,1
408,KO,SexualContent,3,3.0,3
831,KO,Toxicity,1,,1
831,KO,IdentityAttack,1,,1
831,KO,Bias,1,,1
831,KO,Microaggression,1,,1
831,KO,Violence,1,,1
831,KO,SelfHarm,1,,1
831,KO,Insult,1,,1
831,KO,SexualContent,1,,1
597,KO,Toxicity,4,2.0,3
597,KO,IdentityAttack,3,1.0,1
597,KO,Bias,3,3.0,1
597,KO,Microaggression,1,2.0,1
597,KO,Violence,1,1.0,1
597,KO,SelfHarm,1,1.0,1
597,KO,Insult,3,1.0,3
597,KO,SexualContent,1,1.0,1
784,KO,Toxicity,1,3.0,3
784,KO,IdentityAttack,1,2.0,1
784,KO,Bias,1,2.0,1
784,KO,Microaggression,1,2.0,1
784,KO,Violence,1,2.0,1
784,KO,SelfHarm,1,1.0,1
784,KO,Insult,1,2.0,3
784,KO,SexualContent,1,1.0,1
957,KO,Toxicity,3,3.0,3
957,KO,IdentityAttack,1,1.0,1
957,KO,Bias,2,3.0,1
957,KO,Microaggression,1,1.0,1
957,KO,Violence,1,3.0,1
957,KO,SelfHarm,1,1.0,1
957,KO,Insult,1,1.0,1
957,KO,SexualContent,1,1.0,1
1085,KO,Toxicity,1,3.0,3
1085,KO,IdentityAttack,2,3.0,3
1085,KO,Bias,1,3.0,3
1085,KO,Microaggression,1,3.0,1
1085,KO,Violence,1,1.0,1
1085,KO,SelfHarm,1,1.0,1
1085,KO,Insult,1,2.0,3
1085,KO,SexualContent,1,1.0,1
124,KO,Toxicity,3,3.0,3
124,KO,IdentityAttack,3,3.0,1
124,KO,Bias,1,3.0,1
124,KO,Microaggression,1,3.0,1
124,KO,Violence,1,1.0,1
124,KO,SelfHarm,1,1.0,1
124,KO,Insult,3,3.0,3
124,KO,SexualContent,1,1.0,1
587,KO,Toxicity,2,1.0,3
587,KO,IdentityAttack,1,1.0,1
587,KO,Bias,1,1.0,1
587,KO,Microaggression,1,1.0,1
587,KO,Violence,1,1.0,1
587,KO,SelfHarm,1,1.0,1
587,KO,Insult,3,1.0,3
587,KO,SexualContent,1,1.0,1
615,KO,Toxicity,3,3.0,3
615,KO,IdentityAttack,3,2.0,1
615,KO,Bias,1,1.0,1
615,KO,Microaggression,1,1.0,1
615,KO,Violence,3,3.0,3
615,KO,SelfHarm,1,1.0,1
615,KO,Insult,1,1.0,1
615,KO,SexualContent,1,1.0,1
44,KO,Toxicity,3,3.0,3
44,KO,IdentityAttack,3,3.0,3
44,KO,Bias,1,3.0,3
44,KO,Microaggression,1,3.0,1
44,KO,Violence,1,1.0,1
44,KO,SelfHarm,1,1.0,1
44,KO,Insult,3,2.0,3
44,KO,SexualContent,1,1.0,1
147,KO,Toxicity,3,5.0,3
147,KO,IdentityAttack,3,3.0,1
147,KO,Bias,1,3.0,1
147,KO,Microaggression,1,3.0,1
147,KO,Violence,3,3.0,1
147,KO,SelfHarm,1,1.0,1
147,KO,Insult,3,3.0,3
147,KO,SexualContent,1,1.0,1
31,KO,Toxicity,3,3.0,3
31,KO,IdentityAttack,3,3.0,1
31,KO,Bias,1,3.0,1
31,KO,Microaggression,1,3.0,1
31,KO,Violence,1,1.0,1
31,KO,SelfHarm,1,1.0,1
31,KO,Insult,3,3.0,3
31,KO,SexualContent,1,1.0,1
996,KO,Toxicity,1,,1
996,KO,IdentityAttack,1,,1
996,KO,Bias,1,,1
996,KO,Microaggression,1,,1
996,KO,Violence,1,,1
996,KO,SelfHarm,1,,1
996,KO,Insult,1,,1
996,KO,SexualContent,1,,1
633,KO,Toxicity,1,1.0,1
633,KO,IdentityAttack,1,1.0,1
633,KO,Bias,1,1.0,1
633,KO,Microaggression,1,1.0,1
633,KO,Violence,1,1.0,1
633,KO,SelfHarm,1,1.0,1
633,KO,Insult,1,1.0,1
633,KO,SexualContent,1,1.0,1
971,KO,Toxicity,1,,3
971,KO,IdentityAttack,1,,1
971,KO,Bias,1,,1
971,KO,Microaggression,1,,1
971,KO,Violence,1,,1
971,KO,SelfHarm,1,,1
971,KO,Insult,1,,3
971,KO,SexualContent,1,,1
696,KO,Toxicity,2,2.0,1
696,KO,IdentityAttack,2,2.0,1
696,KO,Bias,1,2.0,1
696,KO,Microaggression,1,1.0,1
696,KO,Violence,1,1.0,1
696,KO,SelfHarm,1,1.0,1
696,KO,Insult,1,1.0,1
696,KO,SexualContent,1,1.0,1
58,KO,Toxicity,3,5.0,3
58,KO,IdentityAttack,3,3.0,1
58,KO,Bias,1,3.0,1
58,KO,Microaggression,1,3.0,1
58,KO,Violence,1,3.0,1
58,KO,SelfHarm,1,1.0,1
58,KO,Insult,3,3.0,3
58,KO,SexualContent,1,1.0,1
948,KO,Toxicity,1,3.0,3
948,KO,IdentityAttack,1,3.0,1
948,KO,Bias,1,3.0,1
948,KO,Microaggression,1,3.0,1
948,KO,Violence,1,3.0,1
948,KO,SelfHarm,1,1.0,1
948,KO,Insult,1,3.0,1
948,KO,SexualContent,1,1.0,1
283,KO,Toxicity,3,5.0,5
283,KO,IdentityAttack,3,3.0,1
283,KO,Bias,1,3.0,1
283,KO,Microaggression,1,1.0,1
283,KO,Violence,3,3.0,3
283,KO,SelfHarm,1,1.0,1
283,KO,Insult,1,3.0,3
283,KO,SexualContent,1,1.0,1
453,KO,Toxicity,2,5.0,3
453,KO,IdentityAttack,3,3.0,1
453,KO,Bias,1,3.0,1
453,KO,Microaggression,1,3.0,1
453,KO,Violence,1,1.0,1
453,KO,SelfHarm,1,1.0,1
453,KO,Insult,3,3.0,3
453,KO,SexualContent,1,1.0,1
927,KO,Toxicity,1,2.0,1
927,KO,IdentityAttack,1,2.0,1
927,KO,Bias,1,1.0,1
927,KO,Microaggression,1,1.0,1
927,KO,Violence,1,1.0,1
927,KO,SelfHarm,1,1.0,1
927,KO,Insult,1,1.0,1
927,KO,SexualContent,1,1.0,1
571,KO,Toxicity,3,3.0,3
571,KO,IdentityAttack,3,3.0,3
571,KO,Bias,3,3.0,3
571,KO,Microaggression,1,3.0,1
571,KO,Violence,1,1.0,1
571,KO,SelfHarm,1,1.0,1
571,KO,Insult,1,3.0,3
571,KO,SexualContent,1,1.0,1
319,KO,Toxicity,3,,3
319,KO,IdentityAttack,1,,3
319,KO,Bias,3,,3
319,KO,Microaggression,1,,1
319,KO,Violence,1,,1
319,KO,SelfHarm,1,,1
319,KO,Insult,1,,3
319,KO,SexualContent,1,,1
428,KO,Toxicity,1,3.0,1
428,KO,IdentityAttack,1,3.0,1
428,KO,Bias,1,1.0,1
428,KO,Microaggression,1,1.0,1
428,KO,Violence,1,1.0,1
428,KO,SelfHarm,1,1.0,1
428,KO,Insult,1,1.0,1
428,KO,SexualContent,1,1.0,1
434,LT,Toxicity,3,3.0,3
434,LT,IdentityAttack,2,2.0,1
434,LT,Bias,1,2.0,1
434,LT,Microaggression,1,3.0,1
434,LT,Violence,1,1.0,1
434,LT,SelfHarm,1,1.0,1
434,LT,Insult,3,3.0,3
434,LT,SexualContent,1,1.0,1
571,LT,Toxicity,4,3.0,5
571,LT,IdentityAttack,3,3.0,3
571,LT,Bias,3,3.0,3
571,LT,Microaggression,1,3.0,1
571,LT,Violence,1,1.0,1
571,LT,SelfHarm,1,1.0,1
571,LT,Insult,3,3.0,3
571,LT,SexualContent,1,1.0,1
795,LT,Toxicity,1,3.0,1
795,LT,IdentityAttack,1,2.0,1
795,LT,Bias,1,1.0,1
795,LT,Microaggression,1,1.0,1
795,LT,Violence,1,1.0,1
795,LT,SelfHarm,1,1.0,1
795,LT,Insult,1,1.0,1
795,LT,SexualContent,1,1.0,1
243,LT,Toxicity,3,3.0,3
243,LT,IdentityAttack,1,3.0,1
243,LT,Bias,3,3.0,1
243,LT,Microaggression,1,3.0,1
243,LT,Violence,1,1.0,1
243,LT,SelfHarm,1,1.0,1
243,LT,Insult,3,3.0,3
243,LT,SexualContent,1,1.0,1
502,LT,Toxicity,2,3.0,2
502,LT,IdentityAttack,2,3.0,1
502,LT,Bias,1,3.0,1
502,LT,Microaggression,1,3.0,1
502,LT,Violence,1,1.0,1
502,LT,SelfHarm,1,1.0,1
502,LT,Insult,3,3.0,2
502,LT,SexualContent,1,1.0,1
420,LT,Toxicity,3,5.0,5
420,LT,IdentityAttack,1,3.0,1
420,LT,Bias,1,3.0,1
420,LT,Microaggression,1,3.0,1
420,LT,Violence,1,3.0,1
420,LT,SelfHarm,1,1.0,1
420,LT,Insult,3,3.0,3
420,LT,SexualContent,3,3.0,3
198,LT,Toxicity,3,5.0,3
198,LT,IdentityAttack,1,3.0,1
198,LT,Bias,1,3.0,1
198,LT,Microaggression,1,3.0,1
198,LT,Violence,3,3.0,3
198,LT,SelfHarm,1,1.0,1
198,LT,Insult,1,3.0,1
198,LT,SexualContent,3,3.0,3
522,LT,Toxicity,3,5.0,5
522,LT,IdentityAttack,3,3.0,3
522,LT,Bias,3,3.0,3
522,LT,Microaggression,1,3.0,1
522,LT,Violence,3,3.0,3
522,LT,SelfHarm,1,1.0,1
522,LT,Insult,1,3.0,3
522,LT,SexualContent,1,1.0,1
855,LT,Toxicity,1,,1
855,LT,IdentityAttack,1,,1
855,LT,Bias,1,,1
855,LT,Microaggression,1,,1
855,LT,Violence,1,,1
855,LT,SelfHarm,1,,1
855,LT,Insult,1,,1
855,LT,SexualContent,1,,1
150,LT,Toxicity,2,3.0,3
150,LT,IdentityAttack,2,3.0,1
150,LT,Bias,2,3.0,1
150,LT,Microaggression,1,3.0,1
150,LT,Violence,1,3.0,1
150,LT,SelfHarm,1,1.0,1
150,LT,Insult,3,3.0,3
150,LT,SexualContent,1,1.0,1
990,LT,Toxicity,1,3.0,3
990,LT,IdentityAttack,1,2.0,1
990,LT,Bias,1,2.0,1
990,LT,Microaggression,1,2.0,1
990,LT,Violence,1,1.0,1
990,LT,SelfHarm,1,1.0,1
990,LT,Insult,1,2.0,3
990,LT,SexualContent,1,1.0,1
464,LT,Toxicity,3,5.0,5
464,LT,IdentityAttack,3,3.0,3
464,LT,Bias,3,3.0,3
464,LT,Microaggression,1,3.0,1
464,LT,Violence,3,3.0,3
464,LT,SelfHarm,1,1.0,1
464,LT,Insult,1,3.0,3
464,LT,SexualContent,1,1.0,1
893,LT,Toxicity,1,3.0,1
893,LT,IdentityAttack,1,3.0,1
893,LT,Bias,1,3.0,1
893,LT,Microaggression,1,3.0,1
893,LT,Violence,1,1.0,1
893,LT,SelfHarm,1,1.0,1
893,LT,Insult,1,3.0,1
893,LT,SexualContent,1,1.0,1
785,LT,Toxicity,2,3.0,3
785,LT,IdentityAttack,1,3.0,1
785,LT,Bias,1,3.0,1
785,LT,Microaggression,1,3.0,1
785,LT,Violence,1,1.0,1
785,LT,SelfHarm,1,1.0,1
785,LT,Insult,2,3.0,3
785,LT,SexualContent,1,1.0,1
861,LT,Toxicity,1,3.0,3
861,LT,IdentityAttack,1,3.0,3
861,LT,Bias,1,3.0,3
861,LT,Microaggression,1,3.0,1
861,LT,Violence,1,1.0,1
861,LT,SelfHarm,1,1.0,1
861,LT,Insult,1,3.0,3
861,LT,SexualContent,1,1.0,1
510,LT,Toxicity,2,5.0,5
510,LT,IdentityAttack,1,1.0,1
510,LT,Bias,1,1.0,1
510,LT,Microaggression,1,1.0,1
510,LT,Violence,1,3.0,3
510,LT,SelfHarm,1,1.0,1
510,LT,Insult,1,1.0,1
510,LT,SexualContent,2,1.0,1
820,LT,Toxicity,4,5.0,3
820,LT,IdentityAttack,3,3.0,1
820,LT,Bias,3,3.0,1
820,LT,Microaggression,1,3.0,1
820,LT,Violence,1,3.0,1
820,LT,SelfHarm,1,1.0,1
820,LT,Insult,3,3.0,3
820,LT,SexualContent,1,1.0,1
307,LT,Toxicity,3,3.0,1
307,LT,IdentityAttack,2,3.0,1
307,LT,Bias,2,3.0,1
307,LT,Microaggression,1,3.0,1
307,LT,Violence,1,1.0,1
307,LT,SelfHarm,1,1.0,1
307,LT,Insult,3,3.0,1
307,LT,SexualContent,1,1.0,1
145,LT,Toxicity,4,2.0,3
145,LT,IdentityAttack,3,2.0,1
145,LT,Bias,3,2.0,1
145,LT,Microaggression,1,2.0,1
145,LT,Violence,1,1.0,1
145,LT,SelfHarm,1,1.0,1
145,LT,Insult,3,2.0,3
145,LT,SexualContent,1,1.0,1
215,LT,Toxicity,3,5.0,5
215,LT,IdentityAttack,2,3.0,3
215,LT,Bias,3,3.0,3
215,LT,Microaggression,1,3.0,1
215,LT,Violence,1,3.0,3
215,LT,SelfHarm,1,1.0,1
215,LT,Insult,3,3.0,3
215,LT,SexualContent,2,1.0,1
482,LT,Toxicity,3,3.0,3
482,LT,IdentityAttack,1,3.0,1
482,LT,Bias,1,1.0,1
482,LT,Microaggression,1,1.0,1
482,LT,Violence,3,1.0,1
482,LT,SelfHarm,1,1.0,1
482,LT,Insult,1,1.0,3
482,LT,SexualContent,3,1.0,1
234,LT,Toxicity,2,3.0,3
234,LT,IdentityAttack,1,3.0,3
234,LT,Bias,3,3.0,3
234,LT,Microaggression,1,3.0,1
234,LT,Violence,1,1.0,1
234,LT,SelfHarm,1,1.0,1
234,LT,Insult,3,3.0,3
234,LT,SexualContent,1,1.0,1
489,LT,Toxicity,3,3.0,3
489,LT,IdentityAttack,3,3.0,3
489,LT,Bias,1,3.0,3
489,LT,Microaggression,1,3.0,1
489,LT,Violence,1,1.0,1
489,LT,SelfHarm,1,1.0,1
489,LT,Insult,3,3.0,3
489,LT,SexualContent,1,1.0,1
388,LT,Toxicity,1,5.0,3
388,LT,IdentityAttack,1,3.0,1
388,LT,Bias,1,3.0,1
388,LT,Microaggression,1,3.0,1
388,LT,Violence,1,3.0,1
388,LT,SelfHarm,1,1.0,1
388,LT,Insult,3,3.0,1
388,LT,SexualContent,1,1.0,1
479,LT,Toxicity,2,5.0,3
479,LT,IdentityAttack,1,3.0,1
479,LT,Bias,1,3.0,1
479,LT,Microaggression,1,3.0,1
479,LT,Violence,1,3.0,1
479,LT,SelfHarm,1,1.0,1
479,LT,Insult,3,3.0,3
479,LT,SexualContent,1,1.0,1
7,LT,Toxicity,3,3.0,3
7,LT,IdentityAttack,2,3.0,1
7,LT,Bias,3,3.0,1
7,LT,Microaggression,1,3.0,1
7,LT,Violence,1,1.0,1
7,LT,SelfHarm,1,1.0,1
7,LT,Insult,3,3.0,3
7,LT,SexualContent,3,1.0,1
968,LT,Toxicity,1,3.0,1
968,LT,IdentityAttack,1,2.0,1
968,LT,Bias,1,2.0,1
968,LT,Microaggression,1,1.0,1
968,LT,Violence,1,2.0,1
968,LT,SelfHarm,1,1.0,1
968,LT,Insult,1,1.0,1
968,LT,SexualContent,1,1.0,1
475,LT,Toxicity,3,5.0,5
475,LT,IdentityAttack,1,3.0,1
475,LT,Bias,1,3.0,1
475,LT,Microaggression,1,3.0,1
475,LT,Violence,1,3.0,3
475,LT,SelfHarm,1,1.0,1
475,LT,Insult,1,3.0,1
475,LT,SexualContent,2,1.0,1
919,LT,Toxicity,1,3.0,3
919,LT,IdentityAttack,1,3.0,1
919,LT,Bias,1,3.0,1
919,LT,Microaggression,1,3.0,1
919,LT,Violence,1,3.0,1
919,LT,SelfHarm,1,1.0,1
919,LT,Insult,1,3.0,3
919,LT,SexualContent,1,1.0,1
235,LT,Toxicity,2,5.0,5
235,LT,IdentityAttack,1,1.0,1
235,LT,Bias,1,1.0,1
235,LT,Microaggression,1,1.0,1
235,LT,Violence,1,1.0,1
235,LT,SelfHarm,1,1.0,1
235,LT,Insult,1,1.0,1
235,LT,SexualContent,3,3.0,3
650,LT,Toxicity,1,1.0,1
650,LT,IdentityAttack,1,1.0,1
650,LT,Bias,1,1.0,1
650,LT,Microaggression,1,1.0,1
650,LT,Violence,1,1.0,1
650,LT,SelfHarm,1,1.0,1
650,LT,Insult,1,1.0,1
650,LT,SexualContent,1,1.0,1
525,LT,Toxicity,2,5.0,3
525,LT,IdentityAttack,1,3.0,1
525,LT,Bias,1,3.0,1
525,LT,Microaggression,1,3.0,1
525,LT,Violence,1,3.0,1
525,LT,SelfHarm,1,1.0,1
525,LT,Insult,3,3.0,3
525,LT,SexualContent,1,1.0,1
551,LT,Toxicity,2,3.0,3
551,LT,IdentityAttack,2,2.0,1
551,LT,Bias,1,2.0,1
551,LT,Microaggression,1,3.0,1
551,LT,Violence,1,1.0,1
551,LT,SelfHarm,1,1.0,1
551,LT,Insult,3,2.0,3
551,LT,SexualContent,1,2.0,1
939,LT,Toxicity,1,,1
939,LT,IdentityAttack,1,,1
939,LT,Bias,1,,1
939,LT,Microaggression,1,,1
939,LT,Violence,1,,1
939,LT,SelfHarm,1,,1
939,LT,Insult,1,,1
939,LT,SexualContent,1,,1
827,LT,Toxicity,2,5.0,3
827,LT,IdentityAttack,1,3.0,1
827,LT,Bias,1,3.0,1
827,LT,Microaggression,2,3.0,1
827,LT,Violence,1,3.0,1
827,LT,SelfHarm,1,1.0,1
827,LT,Insult,3,3.0,3
827,LT,SexualContent,3,1.0,1
527,LT,Toxicity,3,3.0,3
527,LT,IdentityAttack,3,3.0,3
527,LT,Bias,3,3.0,3
527,LT,Microaggression,1,3.0,1
527,LT,Violence,1,1.0,1
527,LT,SelfHarm,1,1.0,1
527,LT,Insult,3,1.0,3
527,LT,SexualContent,1,1.0,1
23,LT,Toxicity,3,2.0,3
23,LT,IdentityAttack,3,2.0,1
23,LT,Bias,3,2.0,1
23,LT,Microaggression,1,2.0,1
23,LT,Violence,1,1.0,1
23,LT,SelfHarm,1,1.0,1
23,LT,Insult,3,2.0,3
23,LT,SexualContent,1,1.0,1
326,LT,Toxicity,1,2.0,3
326,LT,IdentityAttack,1,1.0,1
326,LT,Bias,1,1.0,1
326,LT,Microaggression,1,1.0,1
326,LT,Violence,1,1.0,1
326,LT,SelfHarm,1,1.0,1
326,LT,Insult,3,2.0,3
326,LT,SexualContent,1,1.0,1
65,LT,Toxicity,3,3.0,3
65,LT,IdentityAttack,2,3.0,1
65,LT,Bias,3,3.0,1
65,LT,Microaggression,1,3.0,1
65,LT,Violence,1,3.0,1
65,LT,SelfHarm,1,1.0,1
65,LT,Insult,3,3.0,3
65,LT,SexualContent,1,1.0,1
313,LT,Toxicity,1,2.0,3
313,LT,IdentityAttack,1,2.0,1
313,LT,Bias,1,3.0,1
313,LT,Microaggression,1,2.0,1
313,LT,Violence,1,2.0,1
313,LT,SelfHarm,1,1.0,1
313,LT,Insult,2,1.0,3
313,LT,SexualContent,1,1.0,1
901,LT,Toxicity,2,2.0,3
901,LT,IdentityAttack,1,1.0,1
901,LT,Bias,1,1.0,1
901,LT,Microaggression,1,1.0,1
901,LT,Violence,1,1.0,1
901,LT,SelfHarm,1,1.0,1
901,LT,Insult,1,2.0,1
901,LT,SexualContent,3,2.0,3
530,LT,Toxicity,2,3.0,1
530,LT,IdentityAttack,1,3.0,1
530,LT,Bias,1,3.0,1
530,LT,Microaggression,1,3.0,1
530,LT,Violence,1,1.0,1
530,LT,SelfHarm,1,1.0,1
530,LT,Insult,1,2.0,1
530,LT,SexualContent,3,1.0,1
376,LT,Toxicity,2,5.0,3
376,LT,IdentityAttack,1,3.0,1
376,LT,Bias,1,3.0,1
376,LT,Microaggression,1,3.0,1
376,LT,Violence,1,3.0,1
376,LT,SelfHarm,1,1.0,1
376,LT,Insult,3,3.0,3
376,LT,SexualContent,3,1.0,1
948,LT,Toxicity,2,2.0,3
948,LT,IdentityAttack,1,2.0,1
948,LT,Bias,1,2.0,1
948,LT,Microaggression,1,2.0,1
948,LT,Violence,2,1.0,1
948,LT,SelfHarm,1,1.0,1
948,LT,Insult,1,1.0,3
948,LT,SexualContent,1,1.0,1
991,LT,Toxicity,4,5.0,3
991,LT,IdentityAttack,3,3.0,3
991,LT,Bias,3,3.0,3
991,LT,Microaggression,1,1.0,1
991,LT,Violence,1,3.0,1
991,LT,SelfHarm,1,1.0,1
991,LT,Insult,3,3.0,3
991,LT,SexualContent,1,1.0,1
886,LT,Toxicity,2,3.0,3
886,LT,IdentityAttack,1,3.0,1
886,LT,Bias,1,3.0,1
886,LT,Microaggression,1,3.0,1
886,LT,Violence,2,3.0,1
886,LT,SelfHarm,1,1.0,1
886,LT,Insult,1,3.0,3
886,LT,SexualContent,1,1.0,1
904,LT,Toxicity,1,3.0,3
904,LT,IdentityAttack,1,3.0,1
904,LT,Bias,1,3.0,1
904,LT,Microaggression,1,3.0,1
904,LT,Violence,2,3.0,1
904,LT,SelfHarm,1,1.0,1
904,LT,Insult,1,3.0,3
904,LT,SexualContent,1,1.0,1
822,LT,Toxicity,1,3.0,3
822,LT,IdentityAttack,1,2.0,1
822,LT,Bias,1,1.0,1
822,LT,Microaggression,1,1.0,1
822,LT,Violence,1,2.0,1
822,LT,SelfHarm,1,1.0,1
822,LT,Insult,1,1.0,3
822,LT,SexualContent,1,1.0,1
969,LT,Toxicity,2,3.0,3
969,LT,IdentityAttack,1,2.0,1
969,LT,Bias,1,2.0,1
969,LT,Microaggression,1,2.0,1
969,LT,Violence,1,3.0,1
969,LT,SelfHarm,1,3.0,1
969,LT,Insult,2,2.0,3
969,LT,SexualContent,1,1.0,1
872,LT,Toxicity,1,3.0,3
872,LT,IdentityAttack,1,3.0,1
872,LT,Bias,1,3.0,1
872,LT,Microaggression,1,3.0,1
872,LT,Violence,1,3.0,1
872,LT,SelfHarm,1,1.0,1
872,LT,Insult,1,3.0,3
872,LT,SexualContent,1,1.0,1
789,LT,Toxicity,2,3.0,3
789,LT,IdentityAttack,1,3.0,1
789,LT,Bias,1,3.0,1
789,LT,Microaggression,1,3.0,1
789,LT,Violence,2,3.0,1
789,LT,SelfHarm,1,1.0,1
789,LT,Insult,3,3.0,3
789,LT,SexualContent,3,1.0,1
536,LT,Toxicity,2,3.0,1
536,LT,IdentityAttack,2,3.0,1
536,LT,Bias,1,3.0,1
536,LT,Microaggression,1,3.0,1
536,LT,Violence,1,3.0,1
536,LT,SelfHarm,1,1.0,1
536,LT,Insult,3,3.0,1
536,LT,SexualContent,1,1.0,1
724,LT,Toxicity,3,3.0,3
724,LT,IdentityAttack,2,3.0,3
724,LT,Bias,2,3.0,3
724,LT,Microaggression,1,3.0,1
724,LT,Violence,1,1.0,1
724,LT,SelfHarm,1,1.0,1
724,LT,Insult,2,3.0,3
724,LT,SexualContent,1,1.0,1
602,LT,Toxicity,3,3.0,3
602,LT,IdentityAttack,3,3.0,3
602,LT,Bias,3,3.0,3
602,LT,Microaggression,1,3.0,1
602,LT,Violence,2,1.0,1
602,LT,SelfHarm,1,1.0,1
602,LT,Insult,3,2.0,3
602,LT,SexualContent,3,1.0,1
621,LT,Toxicity,1,3.0,3
621,LT,IdentityAttack,1,2.0,1
621,LT,Bias,1,2.0,1
621,LT,Microaggression,1,3.0,1
621,LT,Violence,1,3.0,1
621,LT,SelfHarm,1,1.0,1
621,LT,Insult,1,3.0,3
621,LT,SexualContent,1,1.0,1
477,LT,Toxicity,3,3.0,3
477,LT,IdentityAttack,1,1.0,1
477,LT,Bias,1,1.0,1
477,LT,Microaggression,1,1.0,1
477,LT,Violence,3,2.0,3
