index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B,checkpoint-200_QWEN_25_7B,checkpoint-300_QWEN_25_7B,checkpoint-400_QWEN_25_7B,checkpoint-500_QWEN_25_7B,checkpoint-1000_QWEN_25_7B
807,HE,Insult,1,3.0,,,,,,1
807,HE,SexualContent,1,1.0,,,,,,1
925,HE,Toxicity,1,,,,,,,1
925,HE,IdentityAttack,1,,,,,,,1
925,HE,Bias,1,,,,,,,1
925,HE,Microaggression,1,,,,,,,1
925,HE,Violence,1,,,,,,,1
925,HE,SelfHarm,1,,,,,,,1
925,HE,Insult,1,,,,,,,1
925,HE,SexualContent,1,,,,,,,1
531,HE,Toxicity,3,3.0,,,,,,3
531,HE,IdentityAttack,1,3.0,,,,,,1
531,HE,Bias,1,3.0,,,,,,1
531,HE,Microaggression,1,3.0,,,,,,1
531,HE,Violence,3,3.0,,,,,,3
531,HE,SelfHarm,1,1.0,,,,,,1
531,HE,Insult,3,3.0,,,,,,1
531,HE,SexualContent,1,2.0,,,,,,1
289,HE,Toxicity,3,,,,,,,2
289,HE,IdentityAttack,1,,,,,,,1
289,HE,Bias,1,,,,,,,1
289,HE,Microaggression,1,,,,,,,1
289,HE,Violence,1,,,,,,,1
289,HE,SelfHarm,1,,,,,,,1
289,HE,Insult,3,,,,,,,2
289,HE,SexualContent,2,,,,,,,1
196,HE,Toxicity,3,2.0,,,,,,3
196,HE,IdentityAttack,1,2.0,,,,,,1
196,HE,Bias,1,2.0,,,,,,1
196,HE,Microaggression,1,2.0,,,,,,1
196,HE,Violence,1,1.0,,,,,,1
196,HE,SelfHarm,1,1.0,,,,,,1
196,HE,Insult,2,1.0,,,,,,3
196,HE,SexualContent,1,2.0,,,,,,1
393,HE,Toxicity,2,3.0,,,,,,3
393,HE,IdentityAttack,1,1.0,,,,,,1
393,HE,Bias,1,1.0,,,,,,1
393,HE,Microaggression,1,2.0,,,,,,1
393,HE,Violence,1,1.0,,,,,,1
393,HE,SelfHarm,1,1.0,,,,,,1
393,HE,Insult,3,3.0,,,,,,3
393,HE,SexualContent,1,1.0,,,,,,1
184,HE,Toxicity,3,,,,,,,3
184,HE,IdentityAttack,1,,,,,,,1
184,HE,Bias,1,,,,,,,1
184,HE,Microaggression,1,,,,,,,1
184,HE,Violence,3,,,,,,,1
184,HE,SelfHarm,1,,,,,,,1
184,HE,Insult,2,,,,,,,3
184,HE,SexualContent,2,,,,,,,1
981,HE,Toxicity,1,,,,,,,1
981,HE,IdentityAttack,1,,,,,,,1
981,HE,Bias,1,,,,,,,1
981,HE,Microaggression,1,,,,,,,1
981,HE,Violence,1,,,,,,,1
981,HE,SelfHarm,1,,,,,,,1
981,HE,Insult,1,,,,,,,1
981,HE,SexualContent,1,,,,,,,1
152,HE,Toxicity,3,3.0,3.0,3.0,3.0,3.0,3.0,3
152,HE,IdentityAttack,1,3.0,1.0,1.0,1.0,1.0,1.0,1
152,HE,Bias,1,3.0,1.0,1.0,1.0,1.0,1.0,1
152,HE,Microaggression,1,3.0,1.0,1.0,1.0,1.0,1.0,1
152,HE,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
152,HE,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
152,HE,Insult,2,3.0,3.0,3.0,3.0,3.0,3.0,3
152,HE,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
527,HE,Toxicity,5,3.0,,,,,,3
527,HE,IdentityAttack,3,3.0,,,,,,1
527,HE,Bias,1,3.0,,,,,,1
527,HE,Microaggression,1,3.0,,,,,,1
527,HE,Violence,1,1.0,,,,,,1
527,HE,SelfHarm,1,1.0,,,,,,1
527,HE,Insult,3,2.0,,,,,,3
527,HE,SexualContent,1,1.0,,,,,,1
142,HE,Toxicity,2,,,,,,,3
142,HE,IdentityAttack,1,,,,,,,1
142,HE,Bias,1,,,,,,,1
142,HE,Microaggression,1,,,,,,,1
142,HE,Violence,1,,,,,,,1
142,HE,SelfHarm,1,,,,,,,1
142,HE,Insult,2,,,,,,,3
142,HE,SexualContent,1,,,,,,,1
667,HE,Toxicity,1,,,,,,,1
667,HE,IdentityAttack,1,,,,,,,1
667,HE,Bias,1,,,,,,,1
667,HE,Microaggression,1,,,,,,,1
667,HE,Violence,1,,,,,,,1
667,HE,SelfHarm,1,,,,,,,1
667,HE,Insult,1,,,,,,,1
667,HE,SexualContent,1,,,,,,,1
211,HE,Toxicity,3,,,,,,,3
211,HE,IdentityAttack,1,,,,,,,1
211,HE,Bias,1,,,,,,,1
211,HE,Microaggression,1,,,,,,,1
211,HE,Violence,1,,,,,,,1
211,HE,SelfHarm,1,,,,,,,1
211,HE,Insult,3,,,,,,,3
211,HE,SexualContent,1,,,,,,,1
930,HE,Toxicity,1,,,,,2.0,2.0,2
930,HE,IdentityAttack,1,,,,,1.0,1.0,1
930,HE,Bias,1,,,,,1.0,1.0,1
930,HE,Microaggression,1,,,,,1.0,1.0,1
930,HE,Violence,1,,,,,1.0,1.0,1
930,HE,SelfHarm,1,,,,,1.0,1.0,1
930,HE,Insult,1,,,,,2.0,2.0,2
930,HE,SexualContent,1,,,,,1.0,1.0,1
660,HE,Toxicity,1,3.0,,,,,,3
660,HE,IdentityAttack,1,3.0,,,,,,1
660,HE,Bias,1,3.0,,,,,,1
660,HE,Microaggression,1,3.0,,,,,,1
660,HE,Violence,1,1.0,,,,,,1
660,HE,SelfHarm,1,1.0,,,,,,1
660,HE,Insult,1,3.0,,,,,,3
660,HE,SexualContent,1,1.0,,,,,,1
1013,HE,Toxicity,2,5.0,3.0,,,,,3
1013,HE,IdentityAttack,2,3.0,3.0,,,,,3
1013,HE,Bias,1,3.0,3.0,,,,,1
1013,HE,Microaggression,1,3.0,1.0,,,,,1
1013,HE,Violence,1,3.0,1.0,,,,,1
1013,HE,SelfHarm,1,1.0,1.0,,,,,1
1013,HE,Insult,1,3.0,3.0,,,,,3
1013,HE,SexualContent,1,1.0,1.0,,,,,1
649,HE,Toxicity,1,,,,,,,1
649,HE,IdentityAttack,1,,,,,,,1
649,HE,Bias,1,,,,,,,1
649,HE,Microaggression,1,,,,,,,1
649,HE,Violence,1,,,,,,,1
649,HE,SelfHarm,1,,,,,,,1
649,HE,Insult,1,,,,,,,1
649,HE,SexualContent,1,,,,,,,1
805,HE,Toxicity,1,,,,,,,1
805,HE,IdentityAttack,1,,,,,,,1
805,HE,Bias,1,,,,,,,1
805,HE,Microaggression,1,,,,,,,1
805,HE,Violence,1,,,,,,,1
805,HE,SelfHarm,1,,,,,,,1
805,HE,Insult,1,,,,,,,1
805,HE,SexualContent,1,,,,,,,1
48,HE,Toxicity,3,,,,,,,3
48,HE,IdentityAttack,1,,,,,,,1
48,HE,Bias,1,,,,,,,1
48,HE,Microaggression,1,,,,,,,1
48,HE,Violence,1,,,,,,,1
48,HE,SelfHarm,1,,,,,,,1
48,HE,Insult,3,,,,,,,3
48,HE,SexualContent,1,,,,,,,1
548,HE,Toxicity,2,,,,,,,3
548,HE,IdentityAttack,1,,,,,,,1
548,HE,Bias,1,,,,,,,1
548,HE,Microaggression,1,,,,,,,1
548,HE,Violence,1,,,,,,,1
548,HE,SelfHarm,1,,,,,,,1
548,HE,Insult,3,,,,,,,3
548,HE,SexualContent,3,,,,,,,1
105,HE,Toxicity,5,5.0,,,,,,5
105,HE,IdentityAttack,1,3.0,,,,,,1
105,HE,Bias,1,3.0,,,,,,1
105,HE,Microaggression,1,3.0,,,,,,1
105,HE,Violence,3,3.0,,,,,,3
105,HE,SelfHarm,1,1.0,,,,,,1
105,HE,Insult,2,3.0,,,,,,3
105,HE,SexualContent,1,1.0,,,,,,1
350,HE,Toxicity,3,3.0,3.0,,,,,3
350,HE,IdentityAttack,1,3.0,1.0,,,,,1
350,HE,Bias,1,3.0,1.0,,,,,1
350,HE,Microaggression,1,3.0,1.0,,,,,1
350,HE,Violence,1,1.0,1.0,,,,,1
350,HE,SelfHarm,1,1.0,1.0,,,,,1
350,HE,Insult,3,3.0,3.0,,,,,3
350,HE,SexualContent,1,1.0,1.0,,,,,1
436,HE,Toxicity,2,3.0,,,,,,3
436,HE,IdentityAttack,1,3.0,,,,,,1
436,HE,Bias,1,3.0,,,,,,1
436,HE,Microaggression,1,3.0,,,,,,1
436,HE,Violence,1,1.0,,,,,,1
436,HE,SelfHarm,1,1.0,,,,,,1
436,HE,Insult,3,2.0,,,,,,3
436,HE,SexualContent,1,1.0,,,,,,1
895,HE,Toxicity,2,3.0,3.0,,,,,2
895,HE,IdentityAttack,1,3.0,1.0,,,,,1
895,HE,Bias,1,3.0,1.0,,,,,1
895,HE,Microaggression,1,3.0,1.0,,,,,1
895,HE,Violence,1,1.0,1.0,,,,,1
895,HE,SelfHarm,1,1.0,1.0,,,,,1
895,HE,Insult,2,3.0,3.0,,,,,2
895,HE,SexualContent,1,1.0,1.0,,,,,1
303,HE,Toxicity,2,2.0,,,,,,2
303,HE,IdentityAttack,1,2.0,,,,,,1
303,HE,Bias,1,1.0,,,,,,1
303,HE,Microaggression,1,1.0,,,,,,1
303,HE,Violence,1,1.0,,,,,,1
303,HE,SelfHarm,1,1.0,,,,,,1
303,HE,Insult,3,1.0,,,,,,2
303,HE,SexualContent,1,1.0,,,,,,1
189,HE,Toxicity,5,5.0,,,,,,5
189,HE,IdentityAttack,1,3.0,,,,,,3
189,HE,Bias,1,3.0,,,,,,3
189,HE,Microaggression,1,1.0,,,,,,1
189,HE,Violence,3,3.0,,,,,,3
189,HE,SelfHarm,1,1.0,,,,,,1
189,HE,Insult,3,3.0,,,,,,3
189,HE,SexualContent,1,1.0,,,,,,1
1007,HE,Toxicity,1,3.0,3.0,3.0,3.0,3.0,3.0,1
1007,HE,IdentityAttack,1,3.0,1.0,1.0,1.0,1.0,1.0,1
1007,HE,Bias,1,3.0,1.0,1.0,1.0,1.0,1.0,1
1007,HE,Microaggression,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1007,HE,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1007,HE,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1007,HE,Insult,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1007,HE,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
376,HE,Toxicity,3,5.0,5.0,,3.0,3.0,3.0,3
376,HE,IdentityAttack,1,3.0,3.0,,1.0,1.0,1.0,1
376,HE,Bias,1,3.0,3.0,,1.0,1.0,1.0,1
376,HE,Microaggression,1,3.0,1.0,,1.0,1.0,1.0,1
376,HE,Violence,1,1.0,1.0,,1.0,1.0,1.0,1
376,HE,SelfHarm,1,1.0,1.0,,1.0,1.0,1.0,1
376,HE,Insult,3,3.0,3.0,,3.0,3.0,3.0,3
376,HE,SexualContent,1,1.0,1.0,,1.0,1.0,1.0,3
287,HE,Toxicity,5,,,,,,,5
287,HE,IdentityAttack,3,,,,,,,3
287,HE,Bias,1,,,,,,,1
287,HE,Microaggression,1,,,,,,,1
287,HE,Violence,1,,,,,,,1
287,HE,SelfHarm,1,,,,,,,1
287,HE,Insult,3,,,,,,,3
287,HE,SexualContent,1,,,,,,,1
743,HE,Toxicity,1,1.0,,,,,,1
743,HE,IdentityAttack,1,1.0,,,,,,1
743,HE,Bias,1,1.0,,,,,,1
743,HE,Microaggression,1,1.0,,,,,,1
743,HE,Violence,1,1.0,,,,,,1
743,HE,SelfHarm,1,1.0,,,,,,1
743,HE,Insult,1,1.0,,,,,,1
743,HE,SexualContent,1,1.0,,,,,,1
291,HE,Toxicity,2,,3.0,,,3.0,3.0,3
291,HE,IdentityAttack,1,,1.0,,,1.0,1.0,1
291,HE,Bias,1,,1.0,,,1.0,1.0,1
291,HE,Microaggression,1,,1.0,,,1.0,1.0,1
291,HE,Violence,1,,1.0,,,1.0,1.0,1
291,HE,SelfHarm,1,,1.0,,,1.0,1.0,1
291,HE,Insult,3,,3.0,,,3.0,3.0,3
291,HE,SexualContent,1,,1.0,,,1.0,1.0,1
703,HE,Toxicity,2,1.0,,,,,,1
703,HE,IdentityAttack,1,1.0,,,,,,1
703,HE,Bias,1,1.0,,,,,,1
703,HE,Microaggression,1,1.0,,,,,,1
703,HE,Violence,1,1.0,,,,,,1
703,HE,SelfHarm,1,1.0,,,,,,1
703,HE,Insult,2,1.0,,,,,,1
703,HE,SexualContent,1,1.0,,,,,,1
508,HE,Toxicity,2,5.0,,,,,,3
508,HE,IdentityAttack,1,3.0,,,,,,1
508,HE,Bias,1,3.0,,,,,,1
508,HE,Microaggression,1,3.0,,,,,,1
508,HE,Violence,1,3.0,,,,,,3
508,HE,SelfHarm,1,1.0,,,,,,1
508,HE,Insult,3,3.0,,,,,,1
508,HE,SexualContent,3,1.0,,,,,,1
97,HE,Toxicity,5,5.0,,,,,,5
97,HE,IdentityAttack,1,3.0,,,,,,3
97,HE,Bias,1,3.0,,,,,,3
97,HE,Microaggression,1,1.0,,,,,,1
97,HE,Violence,3,3.0,,,,,,3
97,HE,SelfHarm,1,1.0,,,,,,1
97,HE,Insult,2,3.0,,,,,,3
97,HE,SexualContent,1,1.0,,,,,,1
599,HE,Toxicity,5,5.0,,,,,,5
599,HE,IdentityAttack,1,3.0,,,,,,1
599,HE,Bias,1,3.0,,,,,,1
599,HE,Microaggression,1,3.0,,,,,,1
599,HE,Violence,3,3.0,,,,,,3
599,HE,SelfHarm,1,1.0,,,,,,1
599,HE,Insult,1,3.0,,,,,,1
599,HE,SexualContent,1,1.0,,,,,,1
820,HE,Toxicity,3,5.0,,,,,,2
820,HE,IdentityAttack,1,3.0,,,,,,1
820,HE,Bias,1,3.0,,,,,,1
820,HE,Microaggression,1,3.0,,,,,,1
820,HE,Violence,1,1.0,,,,,,1
820,HE,SelfHarm,1,1.0,,,,,,1
820,HE,Insult,3,3.0,,,,,,2
820,HE,SexualContent,1,3.0,,,,,,1
894,HE,Toxicity,1,1.0,,,,,,1
894,HE,IdentityAttack,1,1.0,,,,,,1
894,HE,Bias,1,1.0,,,,,,1
894,HE,Microaggression,1,1.0,,,,,,1
894,HE,Violence,1,1.0,,,,,,1
894,HE,SelfHarm,1,1.0,,,,,,1
894,HE,Insult,1,1.0,,,,,,1
894,HE,SexualContent,1,1.0,,,,,,1
795,HE,Toxicity,1,,,,,,,1
795,HE,IdentityAttack,1,,,,,,,1
795,HE,Bias,1,,,,,,,1
795,HE,Microaggression,1,,,,,,,1
795,HE,Violence,1,,,,,,,1
795,HE,SelfHarm,1,,,,,,,1
795,HE,Insult,1,,,,,,,1
795,HE,SexualContent,1,,,,,,,1
257,HE,Toxicity,3,,,,,,,3
257,HE,IdentityAttack,1,,,,,,,1
257,HE,Bias,1,,,,,,,1
257,HE,Microaggression,1,,,,,,,1
257,HE,Violence,1,,,,,,,1
257,HE,SelfHarm,1,,,,,,,1
257,HE,Insult,3,,,,,,,3
257,HE,SexualContent,1,,,,,,,1
554,HE,Toxicity,5,,,,,,,5
554,HE,IdentityAttack,3,,,,,,,3
554,HE,Bias,1,,,,,,,3
554,HE,Microaggression,1,,,,,,,1
554,HE,Violence,1,,,,,,,1
554,HE,SelfHarm,1,,,,,,,1
554,HE,Insult,3,,,,,,,3
554,HE,SexualContent,1,,,,,,,1
1023,HE,Toxicity,1,3.0,3.0,3.0,3.0,3.0,3.0,1
1023,HE,IdentityAttack,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1023,HE,Bias,1,3.0,1.0,1.0,1.0,1.0,1.0,1
1023,HE,Microaggression,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1023,HE,Violence,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1023,HE,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1023,HE,Insult,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1023,HE,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
491,HI,Toxicity,5,3.0,3.0,5.0,5.0,5.0,5.0,5
491,HI,IdentityAttack,3,3.0,1.0,3.0,3.0,3.0,3.0,3
491,HI,Bias,3,3.0,1.0,3.0,3.0,3.0,3.0,3
491,HI,Microaggression,1,3.0,1.0,1.0,1.0,1.0,1.0,1
491,HI,Violence,3,1.0,1.0,1.0,1.0,1.0,1.0,1
491,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
491,HI,Insult,3,3.0,3.0,3.0,3.0,3.0,3.0,3
491,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,Toxicity,1,2.0,1.0,3.0,1.0,1.0,1.0,1
1040,HI,IdentityAttack,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,Bias,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,Microaggression,1,2.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,Insult,1,1.0,1.0,1.0,1.0,1.0,1.0,1
1040,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
657,HI,Toxicity,1,3.0,3.0,3.0,3.0,3.0,3.0,1
657,HI,IdentityAttack,1,3.0,1.0,1.0,1.0,1.0,1.0,1
657,HI,Bias,1,3.0,1.0,1.0,1.0,1.0,1.0,1
657,HI,Microaggression,1,3.0,1.0,1.0,1.0,1.0,1.0,1
657,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
657,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
657,HI,Insult,1,2.0,3.0,3.0,1.0,3.0,3.0,1
657,HI,SexualContent,1,1.0,3.0,3.0,1.0,1.0,1.0,1
1006,HI,Toxicity,1,3.0,3.0,,3.0,3.0,3.0,1
1006,HI,IdentityAttack,2,2.0,1.0,,1.0,3.0,3.0,1
1006,HI,Bias,2,3.0,1.0,,1.0,3.0,3.0,1
1006,HI,Microaggression,1,2.0,1.0,,1.0,1.0,1.0,1
1006,HI,Violence,1,1.0,1.0,,1.0,1.0,1.0,1
1006,HI,SelfHarm,1,1.0,1.0,,1.0,1.0,1.0,1
1006,HI,Insult,1,2.0,1.0,,1.0,1.0,1.0,1
1006,HI,SexualContent,1,1.0,1.0,,1.0,1.0,1.0,1
1021,HI,Toxicity,1,1.0,,,,,,1
1021,HI,IdentityAttack,1,1.0,,,,,,1
1021,HI,Bias,2,2.0,,,,,,1
1021,HI,Microaggression,1,1.0,,,,,,1
1021,HI,Violence,1,1.0,,,,,,1
1021,HI,SelfHarm,1,1.0,,,,,,1
1021,HI,Insult,1,1.0,,,,,,1
1021,HI,SexualContent,1,1.0,,,,,,1
800,HI,Toxicity,1,3.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,IdentityAttack,1,1.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,Bias,1,1.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,Microaggression,1,1.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,Insult,1,1.0,1.0,1.0,1.0,1.0,1.0,1
800,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,Toxicity,1,3.0,1.0,2.0,1.0,1.0,1.0,1
932,HI,IdentityAttack,1,3.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,Bias,1,3.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,Microaggression,1,3.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,Insult,1,2.0,1.0,1.0,1.0,1.0,1.0,1
932,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
732,HI,Toxicity,5,3.0,3.0,3.0,3.0,3.0,3.0,1
732,HI,IdentityAttack,3,3.0,3.0,3.0,3.0,3.0,3.0,1
732,HI,Bias,3,3.0,3.0,3.0,1.0,1.0,1.0,1
732,HI,Microaggression,1,3.0,1.0,1.0,1.0,1.0,1.0,1
732,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
732,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
732,HI,Insult,3,3.0,3.0,3.0,3.0,3.0,3.0,1
732,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
193,HI,Toxicity,2,3.0,,,,,3.0,3
193,HI,IdentityAttack,1,3.0,,,,,1.0,1
193,HI,Bias,2,3.0,,,,,1.0,1
193,HI,Microaggression,2,3.0,,,,,1.0,1
193,HI,Violence,1,1.0,,,,,1.0,1
193,HI,SelfHarm,1,1.0,,,,,1.0,1
193,HI,Insult,2,3.0,,,,,3.0,3
193,HI,SexualContent,1,1.0,,,,,1.0,1
1068,HI,Toxicity,1,,,,,,,1
1068,HI,IdentityAttack,1,,,,,,,1
1068,HI,Bias,1,,,,,,,1
1068,HI,Microaggression,1,,,,,,,1
1068,HI,Violence,1,,,,,,,1
1068,HI,SelfHarm,1,,,,,,,1
1068,HI,Insult,1,,,,,,,1
1068,HI,SexualContent,1,,,,,,,1
1033,HI,Toxicity,2,1.0,,,,,,1
1033,HI,IdentityAttack,2,1.0,,,,,,1
1033,HI,Bias,2,1.0,,,,,,1
1033,HI,Microaggression,1,1.0,,,,,,1
1033,HI,Violence,1,1.0,,,,,,1
1033,HI,SelfHarm,1,1.0,,,,,,1
1033,HI,Insult,3,1.0,,,,,,1
1033,HI,SexualContent,1,1.0,,,,,,1
437,HI,Toxicity,2,3.0,3.0,3.0,3.0,3.0,3.0,1
437,HI,IdentityAttack,1,2.0,1.0,1.0,1.0,1.0,1.0,1
437,HI,Bias,3,2.0,1.0,1.0,1.0,1.0,1.0,1
437,HI,Microaggression,1,2.0,1.0,1.0,1.0,1.0,1.0,1
437,HI,Violence,3,1.0,1.0,1.0,1.0,1.0,1.0,1
437,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
437,HI,Insult,3,2.0,3.0,3.0,3.0,3.0,3.0,1
437,HI,SexualContent,1,1.0,3.0,1.0,1.0,1.0,1.0,1
896,HI,Toxicity,1,2.0,1.0,2.0,1.0,1.0,1.0,1
896,HI,IdentityAttack,1,1.0,1.0,1.0,1.0,1.0,1.0,1
896,HI,Bias,1,1.0,1.0,1.0,1.0,1.0,1.0,1
896,HI,Microaggression,1,1.0,1.0,1.0,1.0,1.0,1.0,1
896,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
896,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
896,HI,Insult,1,1.0,1.0,2.0,1.0,1.0,1.0,1
896,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
449,HI,Toxicity,5,5.0,,,,5.0,5.0,5
449,HI,IdentityAttack,1,3.0,,,,1.0,1.0,1
449,HI,Bias,1,3.0,,,,1.0,1.0,3
449,HI,Microaggression,1,3.0,,,,1.0,1.0,1
449,HI,Violence,3,3.0,,,,3.0,3.0,3
449,HI,SelfHarm,1,3.0,,,,1.0,1.0,1
449,HI,Insult,3,3.0,,,,3.0,3.0,3
449,HI,SexualContent,1,1.0,,,,1.0,1.0,1
952,HI,Toxicity,1,1.0,,,,1.0,1.0,1
952,HI,IdentityAttack,1,1.0,,,,1.0,1.0,1
952,HI,Bias,1,1.0,,,,1.0,1.0,1
952,HI,Microaggression,1,1.0,,,,1.0,1.0,1
952,HI,Violence,1,1.0,,,,1.0,1.0,1
952,HI,SelfHarm,1,1.0,,,,1.0,1.0,1
952,HI,Insult,1,1.0,,,,1.0,1.0,1
952,HI,SexualContent,1,1.0,,,,1.0,1.0,1
943,HI,Toxicity,1,3.0,1.0,3.0,1.0,1.0,1.0,1
943,HI,IdentityAttack,1,3.0,1.0,1.0,1.0,1.0,1.0,1
943,HI,Bias,1,3.0,1.0,1.0,1.0,1.0,1.0,1
943,HI,Microaggression,1,1.0,1.0,1.0,1.0,1.0,1.0,1
943,HI,Violence,1,2.0,1.0,1.0,1.0,1.0,1.0,1
943,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
943,HI,Insult,1,1.0,1.0,1.0,1.0,1.0,1.0,1
943,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
658,HI,Toxicity,1,2.0,,,,,,1
658,HI,IdentityAttack,1,2.0,,,,,,1
658,HI,Bias,1,2.0,,,,,,1
658,HI,Microaggression,1,2.0,,,,,,1
658,HI,Violence,1,1.0,,,,,,1
658,HI,SelfHarm,1,1.0,,,,,,1
658,HI,Insult,1,1.0,,,,,,1
658,HI,SexualContent,1,1.0,,,,,,1
924,HI,Toxicity,2,3.0,3.0,3.0,3.0,3.0,3.0,5
924,HI,IdentityAttack,3,3.0,3.0,3.0,3.0,3.0,3.0,3
924,HI,Bias,2,3.0,3.0,3.0,3.0,3.0,3.0,3
924,HI,Microaggression,2,3.0,1.0,1.0,1.0,1.0,1.0,1
924,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
924,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
924,HI,Insult,2,2.0,3.0,3.0,3.0,3.0,3.0,3
924,HI,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
767,HI,Toxicity,5,3.0,3.0,3.0,3.0,3.0,3.0,3
767,HI,IdentityAttack,2,3.0,3.0,3.0,1.0,1.0,1.0,3
767,HI,Bias,1,3.0,3.0,3.0,1.0,1.0,1.0,3
767,HI,Microaggression,3,3.0,1.0,1.0,1.0,1.0,1.0,1
767,HI,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
767,HI,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
767,HI,Insult,3,2.0,3.0,3.0,3.0,3.0,3.0,3
767,HI,SexualContent,1,1.0,3.0,1.0,1.0,1.0,1.0,1
623,HI,Toxicity,3,2.0,,,,,,3
623,HI,IdentityAttack,3,2.0,,,,,,1
623,HI,Bias,1,2.0,,,,,,1
623,HI,Microaggression,1,2.0,,,,,,1
623,HI,Violence,1,1.0,,,,,,1
623,HI,SelfHarm,1,1.0,,,,,,1
623,HI,Insult,3,2.0,,,,,,3
623,HI,SexualContent,1,1.0,,,,,,1
646,HI,Toxicity,4,5.0,3.0,3.0,3.0,3.0,3.0,3
646,HI,IdentityAttack,3,1.0,1.0,1.0,1.0,1.0,1.0,1
646,HI,Bias,3,1.0,1.0,1.0,1.0,1.0,1.0,1
646,HI,Microaggression,1,1.0,1.0,1.0,1.0,1.0,1.0,1
646,HI,Violence,3,3.0,1.0,3.0,1.0,3.0,3.0,3
646,HI,SelfHarm,3,3.0,1.0,1.0,1.0,1.0,1.0,3
646,HI,Insult,3,1.0,1.0,1.0,1.0,1.0,1.0,1
646,HI,SexualContent,2,1.0,1.0,1.0,1.0,1.0,1.0,1
186,HI,Toxicity,5,5.0,,,,5.0,5.0,5
186,HI,IdentityAttack,1,3.0,,,,3.0,3.0,3
186,HI,Bias,3,3.0,,,,3.0,3.0,3
186,HI,Microaggression,3,3.0,,,,1.0,1.0,1
186,HI,Violence,3,1.0,,,,1.0,1.0,1
186,HI,SelfHarm,1,1.0,,,,1.0,1.0,1
186,HI,Insult,3,3.0,,,,3.0,3.0,3
186,HI,SexualContent,1,1.0,,,,1.0,1.0,1
979,HI,Toxicity,2,3.0,3.0,3.0,3.0,5.0,5.0,3
979,HI,IdentityAttack,1,2.0,1.0,1.0,1.0,3.0,3.0,1
979,HI,Bias,1,2.0,1.0,1.0,1.0,3.0,3.0,1
