index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B,checkpoint-200_QWEN_25_7B
948,HU,Toxicity,1,3.0,3.0,3
948,HU,IdentityAttack,1,3.0,1.0,1
948,HU,Bias,1,3.0,1.0,1
948,HU,Microaggression,1,1.0,1.0,1
948,HU,Violence,1,2.0,1.0,1
948,HU,SelfHarm,1,1.0,1.0,1
948,HU,Insult,1,2.0,3.0,1
948,HU,SexualContent,1,1.0,1.0,1
1103,HU,Toxicity,5,5.0,3.0,3
1103,HU,IdentityAttack,3,3.0,1.0,3
1103,HU,Bias,3,3.0,1.0,3
1103,HU,Microaggression,1,3.0,1.0,1
1103,HU,Violence,1,3.0,1.0,1
1103,HU,SelfHarm,1,1.0,1.0,1
1103,HU,Insult,1,3.0,3.0,3
1103,HU,SexualContent,1,1.0,1.0,1
74,HU,Toxicity,3,3.0,3.0,3
74,HU,IdentityAttack,3,3.0,3.0,3
74,HU,Bias,3,3.0,3.0,3
74,HU,Microaggression,1,3.0,1.0,1
74,HU,Violence,1,1.0,1.0,1
74,HU,SelfHarm,1,1.0,1.0,1
74,HU,Insult,1,3.0,3.0,3
74,HU,SexualContent,1,1.0,1.0,1
1036,HU,Toxicity,3,5.0,3.0,3
1036,HU,IdentityAttack,3,3.0,1.0,1
1036,HU,Bias,3,3.0,1.0,1
1036,HU,Microaggression,1,3.0,1.0,1
1036,HU,Violence,1,3.0,1.0,1
1036,HU,SelfHarm,1,1.0,1.0,1
1036,HU,Insult,3,3.0,3.0,3
1036,HU,SexualContent,2,1.0,1.0,1
1048,HU,Toxicity,1,5.0,3.0,3
1048,HU,IdentityAttack,3,3.0,1.0,1
1048,HU,Bias,3,3.0,1.0,1
1048,HU,Microaggression,1,3.0,1.0,1
1048,HU,Violence,1,3.0,1.0,1
1048,HU,SelfHarm,1,1.0,1.0,1
1048,HU,Insult,3,3.0,3.0,3
1048,HU,SexualContent,1,1.0,1.0,1
1099,HU,Toxicity,1,3.0,3.0,3
1099,HU,IdentityAttack,1,3.0,1.0,1
1099,HU,Bias,1,2.0,1.0,1
1099,HU,Microaggression,1,2.0,1.0,1
1099,HU,Violence,1,1.0,1.0,1
1099,HU,SelfHarm,1,1.0,1.0,1
1099,HU,Insult,1,2.0,3.0,1
1099,HU,SexualContent,1,1.0,1.0,1
1114,HU,Toxicity,1,3.0,1.0,1
1114,HU,IdentityAttack,1,2.0,1.0,1
1114,HU,Bias,1,1.0,1.0,1
1114,HU,Microaggression,1,1.0,1.0,1
1114,HU,Violence,1,1.0,1.0,1
1114,HU,SelfHarm,1,1.0,1.0,1
1114,HU,Insult,1,1.0,1.0,1
1114,HU,SexualContent,1,2.0,1.0,1
861,HU,Toxicity,1,3.0,3.0,3
861,HU,IdentityAttack,2,3.0,3.0,3
861,HU,Bias,1,3.0,3.0,3
861,HU,Microaggression,1,3.0,1.0,1
861,HU,Violence,1,1.0,1.0,1
861,HU,SelfHarm,1,1.0,1.0,1
861,HU,Insult,1,3.0,3.0,3
861,HU,SexualContent,1,1.0,1.0,1
569,HU,Toxicity,4,5.0,5.0,5
569,HU,IdentityAttack,3,3.0,3.0,3
569,HU,Bias,3,3.0,3.0,3
569,HU,Microaggression,1,1.0,1.0,1
569,HU,Violence,3,3.0,3.0,3
569,HU,SelfHarm,1,1.0,1.0,1
569,HU,Insult,3,3.0,3.0,3
569,HU,SexualContent,1,1.0,1.0,1
873,HU,Toxicity,1,3.0,1.0,2
873,HU,IdentityAttack,1,3.0,1.0,1
873,HU,Bias,1,3.0,1.0,1
873,HU,Microaggression,1,3.0,1.0,1
873,HU,Violence,1,1.0,1.0,1
873,HU,SelfHarm,1,1.0,1.0,1
873,HU,Insult,1,2.0,1.0,1
873,HU,SexualContent,1,1.0,1.0,1
213,HU,Toxicity,2,3.0,1.0,3
213,HU,IdentityAttack,1,3.0,1.0,3
213,HU,Bias,3,3.0,1.0,3
213,HU,Microaggression,1,3.0,1.0,1
213,HU,Violence,1,1.0,1.0,1
213,HU,SelfHarm,1,1.0,1.0,1
213,HU,Insult,1,3.0,1.0,3
213,HU,SexualContent,1,1.0,1.0,1
567,HU,Toxicity,4,5.0,3.0,3
567,HU,IdentityAttack,1,3.0,1.0,1
567,HU,Bias,1,3.0,1.0,1
567,HU,Microaggression,1,3.0,1.0,1
567,HU,Violence,3,3.0,3.0,1
567,HU,SelfHarm,1,1.0,1.0,1
567,HU,Insult,3,3.0,3.0,3
567,HU,SexualContent,1,1.0,1.0,1
426,HU,Toxicity,3,5.0,3.0,3
426,HU,IdentityAttack,1,3.0,1.0,1
426,HU,Bias,1,3.0,1.0,1
426,HU,Microaggression,1,3.0,1.0,1
426,HU,Violence,1,3.0,1.0,1
426,HU,SelfHarm,1,1.0,1.0,1
426,HU,Insult,3,3.0,3.0,3
426,HU,SexualContent,1,1.0,1.0,1
726,HU,Toxicity,1,,,1
726,HU,IdentityAttack,1,,,1
726,HU,Bias,1,,,1
726,HU,Microaggression,1,,,1
726,HU,Violence,1,,,1
726,HU,SelfHarm,1,,,1
726,HU,Insult,1,,,1
726,HU,SexualContent,1,,,1
954,HU,Toxicity,1,3.0,1.0,1
954,HU,IdentityAttack,1,2.0,1.0,1
954,HU,Bias,1,2.0,1.0,1
954,HU,Microaggression,1,2.0,1.0,1
954,HU,Violence,1,1.0,1.0,1
954,HU,SelfHarm,1,1.0,1.0,1
954,HU,Insult,1,2.0,1.0,1
954,HU,SexualContent,1,1.0,1.0,1
855,HU,Toxicity,1,3.0,1.0,1
855,HU,IdentityAttack,1,2.0,1.0,1
855,HU,Bias,1,2.0,1.0,1
855,HU,Microaggression,1,1.0,1.0,1
855,HU,Violence,1,1.0,1.0,1
855,HU,SelfHarm,1,1.0,1.0,1
855,HU,Insult,1,1.0,1.0,1
855,HU,SexualContent,1,1.0,1.0,1
1094,HU,Toxicity,5,5.0,3.0,3
1094,HU,IdentityAttack,3,3.0,3.0,3
1094,HU,Bias,3,3.0,3.0,3
1094,HU,Microaggression,1,3.0,1.0,1
1094,HU,Violence,1,3.0,1.0,1
1094,HU,SelfHarm,1,1.0,1.0,1
1094,HU,Insult,1,3.0,3.0,3
1094,HU,SexualContent,1,1.0,1.0,1
1049,HU,Toxicity,4,5.0,5.0,5
1049,HU,IdentityAttack,3,3.0,3.0,3
1049,HU,Bias,3,3.0,3.0,3
1049,HU,Microaggression,1,3.0,1.0,1
1049,HU,Violence,1,3.0,3.0,3
1049,HU,SelfHarm,1,1.0,1.0,1
1049,HU,Insult,3,3.0,3.0,3
1049,HU,SexualContent,1,1.0,1.0,1
1015,HU,Toxicity,5,5.0,5.0,5
1015,HU,IdentityAttack,3,3.0,3.0,3
1015,HU,Bias,3,3.0,3.0,3
1015,HU,Microaggression,1,3.0,1.0,1
1015,HU,Violence,1,3.0,1.0,1
1015,HU,SelfHarm,1,1.0,1.0,1
1015,HU,Insult,3,3.0,3.0,3
1015,HU,SexualContent,1,1.0,1.0,1
866,HU,Toxicity,1,2.0,1.0,1
866,HU,IdentityAttack,1,2.0,1.0,1
866,HU,Bias,1,3.0,1.0,1
866,HU,Microaggression,1,2.0,1.0,1
866,HU,Violence,1,1.0,1.0,1
866,HU,SelfHarm,1,1.0,1.0,1
866,HU,Insult,1,2.0,1.0,1
866,HU,SexualContent,1,1.0,1.0,1
495,HU,Toxicity,3,5.0,3.0,5
495,HU,IdentityAttack,3,3.0,3.0,3
495,HU,Bias,3,3.0,3.0,3
495,HU,Microaggression,1,3.0,1.0,1
495,HU,Violence,1,1.0,1.0,1
495,HU,SelfHarm,1,1.0,1.0,1
495,HU,Insult,1,3.0,3.0,3
495,HU,SexualContent,1,1.0,1.0,1
595,HU,Toxicity,3,5.0,5.0,5
595,HU,IdentityAttack,3,3.0,3.0,3
595,HU,Bias,1,3.0,3.0,3
595,HU,Microaggression,1,3.0,1.0,1
595,HU,Violence,1,3.0,1.0,1
595,HU,SelfHarm,1,1.0,1.0,1
595,HU,Insult,1,3.0,3.0,3
595,HU,SexualContent,1,1.0,1.0,1
1086,HU,Toxicity,5,5.0,3.0,3
1086,HU,IdentityAttack,3,3.0,1.0,3
1086,HU,Bias,3,3.0,1.0,3
1086,HU,Microaggression,1,3.0,1.0,1
1086,HU,Violence,3,3.0,3.0,3
1086,HU,SelfHarm,1,1.0,1.0,1
1086,HU,Insult,1,3.0,1.0,3
1086,HU,SexualContent,1,1.0,1.0,1
1067,HU,Toxicity,5,3.0,3.0,3
1067,HU,IdentityAttack,3,2.0,1.0,3
1067,HU,Bias,3,2.0,1.0,3
1067,HU,Microaggression,1,2.0,1.0,1
1067,HU,Violence,1,1.0,1.0,1
1067,HU,SelfHarm,1,1.0,1.0,1
1067,HU,Insult,1,1.0,1.0,3
1067,HU,SexualContent,1,1.0,1.0,1
528,HU,Toxicity,3,5.0,3.0,4
528,HU,IdentityAttack,1,3.0,1.0,3
528,HU,Bias,1,3.0,1.0,3
528,HU,Microaggression,1,3.0,1.0,1
528,HU,Violence,1,3.0,3.0,3
528,HU,SelfHarm,1,1.0,1.0,1
528,HU,Insult,1,3.0,3.0,3
528,HU,SexualContent,2,1.0,1.0,1
515,HU,Toxicity,4,3.0,3.0,3
515,HU,IdentityAttack,1,3.0,1.0,1
515,HU,Bias,1,3.0,1.0,1
515,HU,Microaggression,1,3.0,1.0,1
515,HU,Violence,3,2.0,1.0,1
515,HU,SelfHarm,1,1.0,1.0,1
515,HU,Insult,3,3.0,3.0,3
515,HU,SexualContent,3,1.0,1.0,1
182,HU,Toxicity,4,3.0,3.0,3
182,HU,IdentityAttack,3,3.0,3.0,3
182,HU,Bias,3,3.0,3.0,3
182,HU,Microaggression,1,3.0,1.0,1
182,HU,Violence,1,3.0,1.0,1
182,HU,SelfHarm,1,1.0,1.0,1
182,HU,Insult,1,3.0,3.0,3
182,HU,SexualContent,2,1.0,1.0,1
1107,HU,Toxicity,4,3.0,3.0,3
1107,HU,IdentityAttack,3,2.0,1.0,3
1107,HU,Bias,3,3.0,1.0,3
1107,HU,Microaggression,1,2.0,1.0,1
1107,HU,Violence,1,1.0,1.0,1
1107,HU,SelfHarm,1,1.0,1.0,1
1107,HU,Insult,1,2.0,3.0,3
1107,HU,SexualContent,1,1.0,1.0,1
123,ID,Toxicity,2,5.0,3.0,3
123,ID,IdentityAttack,1,3.0,1.0,1
123,ID,Bias,1,3.0,1.0,1
123,ID,Microaggression,1,3.0,1.0,1
123,ID,Violence,1,1.0,1.0,1
123,ID,SelfHarm,1,1.0,1.0,1
123,ID,Insult,3,3.0,3.0,3
123,ID,SexualContent,3,1.0,1.0,1
872,ID,Toxicity,1,3.0,3.0,3
872,ID,IdentityAttack,1,2.0,1.0,1
872,ID,Bias,1,1.0,1.0,1
872,ID,Microaggression,1,1.0,1.0,1
872,ID,Violence,1,2.0,1.0,1
872,ID,SelfHarm,1,1.0,1.0,1
872,ID,Insult,1,2.0,3.0,1
872,ID,SexualContent,1,1.0,1.0,1
995,ID,Toxicity,1,3.0,1.0,1
995,ID,IdentityAttack,1,2.0,1.0,1
995,ID,Bias,1,3.0,1.0,1
995,ID,Microaggression,1,2.0,1.0,1
995,ID,Violence,1,1.0,1.0,1
995,ID,SelfHarm,1,1.0,1.0,1
995,ID,Insult,1,2.0,1.0,1
995,ID,SexualContent,1,1.0,1.0,1
886,ID,Toxicity,1,2.0,1.0,1
886,ID,IdentityAttack,1,2.0,1.0,1
886,ID,Bias,1,2.0,1.0,1
886,ID,Microaggression,1,2.0,1.0,1
886,ID,Violence,1,1.0,1.0,1
886,ID,SelfHarm,1,1.0,1.0,1
886,ID,Insult,1,2.0,1.0,1
886,ID,SexualContent,1,1.0,1.0,1
231,ID,Toxicity,2,3.0,3.0,3
231,ID,IdentityAttack,1,3.0,1.0,1
231,ID,Bias,1,3.0,1.0,1
231,ID,Microaggression,1,3.0,1.0,1
231,ID,Violence,2,1.0,1.0,1
231,ID,SelfHarm,1,1.0,1.0,1
231,ID,Insult,2,3.0,3.0,3
231,ID,SexualContent,1,1.0,1.0,1
320,ID,Toxicity,2,3.0,2.0,3
320,ID,IdentityAttack,1,3.0,1.0,1
320,ID,Bias,1,3.0,1.0,1
320,ID,Microaggression,1,3.0,1.0,1
320,ID,Violence,1,1.0,1.0,1
320,ID,SelfHarm,1,1.0,1.0,1
320,ID,Insult,2,3.0,2.0,3
320,ID,SexualContent,1,1.0,1.0,1
318,ID,Toxicity,3,5.0,5.0,5
318,ID,IdentityAttack,3,3.0,3.0,3
318,ID,Bias,3,3.0,3.0,3
318,ID,Microaggression,3,3.0,1.0,1
318,ID,Violence,3,3.0,3.0,3
318,ID,SelfHarm,1,1.0,1.0,1
318,ID,Insult,3,3.0,3.0,3
318,ID,SexualContent,1,1.0,1.0,1
69,ID,Toxicity,4,3.0,3.0,3
69,ID,IdentityAttack,1,3.0,1.0,1
69,ID,Bias,1,3.0,1.0,1
69,ID,Microaggression,1,3.0,1.0,1
69,ID,Violence,1,1.0,1.0,1
69,ID,SelfHarm,1,1.0,1.0,1
69,ID,Insult,1,3.0,3.0,3
69,ID,SexualContent,3,3.0,3.0,3
163,ID,Toxicity,2,3.0,3.0,3
163,ID,IdentityAttack,1,3.0,1.0,1
163,ID,Bias,1,3.0,1.0,1
163,ID,Microaggression,1,3.0,1.0,1
163,ID,Violence,1,1.0,1.0,1
163,ID,SelfHarm,1,1.0,1.0,1
163,ID,Insult,1,3.0,1.0,1
163,ID,SexualContent,2,2.0,3.0,3
558,ID,Toxicity,2,5.0,3.0,4
558,ID,IdentityAttack,3,3.0,3.0,3
558,ID,Bias,1,3.0,3.0,3
558,ID,Microaggression,1,3.0,1.0,1
558,ID,Violence,1,1.0,1.0,1
558,ID,SelfHarm,1,1.0,1.0,1
558,ID,Insult,2,3.0,3.0,3
558,ID,SexualContent,1,1.0,1.0,1
537,ID,Toxicity,2,4.0,3.0,3
537,ID,IdentityAttack,1,3.0,1.0,1
537,ID,Bias,1,3.0,1.0,1
537,ID,Microaggression,1,3.0,1.0,1
537,ID,Violence,1,2.0,1.0,1
537,ID,SelfHarm,2,3.0,1.0,1
537,ID,Insult,1,3.0,3.0,3
537,ID,SexualContent,1,1.0,1.0,1
151,ID,Toxicity,2,3.0,3.0,3
151,ID,IdentityAttack,1,2.0,1.0,1
151,ID,Bias,1,2.0,1.0,1
151,ID,Microaggression,1,2.0,1.0,1
151,ID,Violence,1,1.0,1.0,1
151,ID,SelfHarm,1,1.0,1.0,1
151,ID,Insult,1,2.0,3.0,3
151,ID,SexualContent,1,1.0,1.0,1
309,ID,Toxicity,1,2.0,,2
309,ID,IdentityAttack,1,1.0,,1
309,ID,Bias,1,1.0,,1
309,ID,Microaggression,1,1.0,,1
309,ID,Violence,1,1.0,,1
309,ID,SelfHarm,1,1.0,,1
309,ID,Insult,1,1.0,,2
309,ID,SexualContent,1,1.0,,1
428,ID,Toxicity,1,3.0,1.0,2
428,ID,IdentityAttack,1,3.0,1.0,1
428,ID,Bias,1,1.0,1.0,1
428,ID,Microaggression,1,1.0,1.0,1
428,ID,Violence,1,1.0,1.0,1
428,ID,SelfHarm,1,1.0,1.0,1
428,ID,Insult,2,1.0,1.0,1
428,ID,SexualContent,1,1.0,1.0,1
584,ID,Toxicity,2,5.0,3.0,3
584,ID,IdentityAttack,1,3.0,1.0,3
584,ID,Bias,1,3.0,1.0,3
584,ID,Microaggression,1,1.0,1.0,1
584,ID,Violence,1,3.0,1.0,3
584,ID,SelfHarm,1,1.0,1.0,1
584,ID,Insult,3,3.0,3.0,3
584,ID,SexualContent,1,1.0,1.0,1
5,ID,Toxicity,4,2.0,1.0,1
5,ID,IdentityAttack,3,2.0,1.0,1
5,ID,Bias,3,3.0,1.0,1
5,ID,Microaggression,1,2.0,1.0,1
5,ID,Violence,1,1.0,1.0,1
5,ID,SelfHarm,1,1.0,1.0,1
5,ID,Insult,3,2.0,1.0,1
5,ID,SexualContent,2,1.0,1.0,1
526,IT,Toxicity,3,5.0,3.0,3
526,IT,IdentityAttack,1,3.0,1.0,1
526,IT,Bias,1,3.0,1.0,1
526,IT,Microaggression,1,3.0,1.0,1
526,IT,Violence,1,3.0,1.0,1
526,IT,SelfHarm,1,1.0,1.0,1
526,IT,Insult,1,3.0,3.0,3
526,IT,SexualContent,3,3.0,3.0,3
345,IT,Toxicity,5,,3.0,3
345,IT,IdentityAttack,1,,3.0,3
345,IT,Bias,1,,3.0,1
345,IT,Microaggression,1,,1.0,1
345,IT,Violence,1,,1.0,1
345,IT,SelfHarm,1,,1.0,1
345,IT,Insult,3,,3.0,3
345,IT,SexualContent,3,,1.0,1
49,IT,Toxicity,3,3.0,3.0,4
49,IT,IdentityAttack,1,2.0,1.0,3
49,IT,Bias,1,3.0,1.0,3
49,IT,Microaggression,1,2.0,1.0,1
49,IT,Violence,1,1.0,1.0,1
49,IT,SelfHarm,1,1.0,1.0,1
49,IT,Insult,3,3.0,3.0,3
49,IT,SexualContent,1,1.0,1.0,1
7,IT,Toxicity,3,3.0,3.0,3
7,IT,IdentityAttack,3,3.0,1.0,1
7,IT,Bias,1,3.0,1.0,1
7,IT,Microaggression,1,3.0,1.0,1
7,IT,Violence,1,1.0,1.0,1
7,IT,SelfHarm,1,1.0,1.0,1
7,IT,Insult,3,3.0,3.0,3
7,IT,SexualContent,1,1.0,1.0,1
234,IT,Toxicity,5,3.0,3.0,3
234,IT,IdentityAttack,3,3.0,1.0,1
234,IT,Bias,3,3.0,1.0,1
234,IT,Microaggression,1,3.0,1.0,1
234,IT,Violence,1,1.0,1.0,1
234,IT,SelfHarm,1,1.0,1.0,1
234,IT,Insult,3,3.0,3.0,3
234,IT,SexualContent,1,1.0,1.0,1
421,IT,Toxicity,3,3.0,3.0,3
421,IT,IdentityAttack,3,2.0,1.0,1
421,IT,Bias,1,1.0,1.0,1
421,IT,Microaggression,1,3.0,1.0,1
421,IT,Violence,1,1.0,1.0,1
421,IT,SelfHarm,1,1.0,1.0,1
421,IT,Insult,3,3.0,3.0,3
421,IT,SexualContent,1,1.0,1.0,1
65,IT,Toxicity,4,5.0,3.0,4
65,IT,IdentityAttack,3,3.0,3.0,3
65,IT,Bias,3,3.0,1.0,3
65,IT,Microaggression,1,3.0,1.0,1
65,IT,Violence,1,1.0,1.0,1
65,IT,SelfHarm,1,1.0,1.0,1
65,IT,Insult,3,3.0,3.0,3
65,IT,SexualContent,1,1.0,1.0,1
178,IT,Toxicity,1,,3.0,3
178,IT,IdentityAttack,3,,1.0,1
178,IT,Bias,1,,1.0,1
178,IT,Microaggression,1,,1.0,1
178,IT,Violence,1,,3.0,3
178,IT,SelfHarm,1,,1.0,1
178,IT,Insult,3,,3.0,3
178,IT,SexualContent,1,,1.0,1
583,IT,Toxicity,5,5.0,3.0,4
583,IT,IdentityAttack,3,3.0,1.0,3
583,IT,Bias,1,3.0,1.0,3
583,IT,Microaggression,1,3.0,1.0,1
583,IT,Violence,1,3.0,1.0,1
583,IT,SelfHarm,1,1.0,1.0,1
583,IT,Insult,3,3.0,3.0,3
583,IT,SexualContent,3,2.0,1.0,3
881,IT,Toxicity,1,2.0,1.0,1
881,IT,IdentityAttack,1,2.0,1.0,1
881,IT,Bias,1,1.0,1.0,1
881,IT,Microaggression,1,1.0,1.0,1
881,IT,Violence,1,1.0,1.0,1
881,IT,SelfHarm,1,1.0,1.0,1
881,IT,Insult,1,1.0,1.0,1
881,IT,SexualContent,1,1.0,1.0,1
997,IT,Toxicity,1,2.0,1.0,1
997,IT,IdentityAttack,1,1.0,1.0,1
997,IT,Bias,1,1.0,1.0,1
997,IT,Microaggression,1,1.0,1.0,1
997,IT,Violence,1,2.0,1.0,1
997,IT,SelfHarm,1,1.0,1.0,1
997,IT,Insult,1,1.0,1.0,1
997,IT,SexualContent,1,1.0,1.0,1
741,IT,Toxicity,1,3.0,1.0,1
741,IT,IdentityAttack,1,3.0,1.0,1
741,IT,Bias,1,3.0,1.0,1
741,IT,Microaggression,1,3.0,1.0,1
741,IT,Violence,1,1.0,1.0,1
741,IT,SelfHarm,1,1.0,1.0,1
741,IT,Insult,1,3.0,1.0,1
741,IT,SexualContent,1,1.0,1.0,1
603,IT,Toxicity,3,5.0,3.0,4
603,IT,IdentityAttack,1,3.0,1.0,3
603,IT,Bias,1,3.0,1.0,3
603,IT,Microaggression,1,3.0,1.0,1
603,IT,Violence,1,3.0,1.0,1
603,IT,SelfHarm,1,1.0,1.0,1
603,IT,Insult,1,3.0,3.0,3
603,IT,SexualContent,1,3.0,3.0,3
423,IT,Toxicity,3,5.0,3.0,3
423,IT,IdentityAttack,1,3.0,1.0,1
423,IT,Bias,1,3.0,1.0,1
423,IT,Microaggression,1,3.0,1.0,1
423,IT,Violence,1,2.0,1.0,1
423,IT,SelfHarm,1,1.0,1.0,1
423,IT,Insult,3,3.0,3.0,3
423,IT,SexualContent,3,3.0,3.0,3
109,IT,Toxicity,3,5.0,3.0,4
109,IT,IdentityAttack,3,3.0,1.0,1
109,IT,Bias,3,3.0,1.0,1
109,IT,Microaggression,1,1.0,1.0,1
109,IT,Violence,3,3.0,3.0,3
109,IT,SelfHarm,1,1.0,1.0,1
109,IT,Insult,3,3.0,1.0,1
109,IT,SexualContent,1,1.0,1.0,1
376,IT,Toxicity,5,5.0,3.0,3
376,IT,IdentityAttack,1,3.0,1.0,1
376,IT,Bias,1,1.0,1.0,1
376,IT,Microaggression,1,3.0,1.0,1
376,IT,Violence,1,1.0,1.0,1
376,IT,SelfHarm,1,1.0,1.0,1
376,IT,Insult,3,3.0,3.0,3
376,IT,SexualContent,3,3.0,1.0,1
615,IT,Toxicity,3,3.0,3.0,3
615,IT,IdentityAttack,1,2.0,1.0,1
615,IT,Bias,1,1.0,1.0,1
615,IT,Microaggression,1,1.0,1.0,1
615,IT,Violence,2,3.0,3.0,3
615,IT,SelfHarm,1,1.0,1.0,1
615,IT,Insult,1,1.0,1.0,1
615,IT,SexualContent,1,1.0,1.0,1
739,JA,Toxicity,1,2.0,1.0,1
739,JA,IdentityAttack,1,1.0,1.0,1
739,JA,Bias,1,1.0,1.0,1
739,JA,Microaggression,1,1.0,1.0,1
739,JA,Violence,1,1.0,1.0,1
739,JA,SelfHarm,1,1.0,1.0,1
739,JA,Insult,1,1.0,1.0,1
739,JA,SexualContent,1,1.0,1.0,1
999,JA,Toxicity,3,5.0,3.0,3
999,JA,IdentityAttack,1,3.0,1.0,1
999,JA,Bias,2,3.0,1.0,1
999,JA,Microaggression,1,3.0,1.0,1
999,JA,Violence,1,3.0,1.0,1
999,JA,SelfHarm,1,1.0,1.0,1
999,JA,Insult,3,3.0,3.0,3
999,JA,SexualContent,1,1.0,1.0,1
596,JA,Toxicity,5,,3.0,5
596,JA,IdentityAttack,1,,1.0,3
596,JA,Bias,1,,1.0,3
596,JA,Microaggression,1,,1.0,1
596,JA,Violence,3,,3.0,3
596,JA,SelfHarm,1,,1.0,1
596,JA,Insult,1,,1.0,3
596,JA,SexualContent,1,,1.0,1
439,JA,Toxicity,5,3.0,3.0,3
439,JA,IdentityAttack,1,1.0,1.0,1
439,JA,Bias,1,1.0,1.0,1
439,JA,Microaggression,1,1.0,1.0,1
439,JA,Violence,1,2.0,1.0,1
439,JA,SelfHarm,1,1.0,1.0,1
439,JA,Insult,1,1.0,1.0,1
439,JA,SexualContent,3,3.0,3.0,3
781,JA,Toxicity,4,5.0,3.0,3
781,JA,IdentityAttack,2,3.0,1.0,1
781,JA,Bias,1,3.0,1.0,1
781,JA,Microaggression,1,1.0,1.0,1
781,JA,Violence,2,3.0,3.0,3
781,JA,SelfHarm,1,1.0,1.0,1
781,JA,Insult,1,3.0,1.0,1
781,JA,SexualContent,1,1.0,1.0,1
713,JA,Toxicity,1,1.0,1.0,1
713,JA,IdentityAttack,1,1.0,1.0,1
713,JA,Bias,1,1.0,1.0,1
713,JA,Microaggression,1,1.0,1.0,1
713,JA,Violence,1,1.0,1.0,1
713,JA,SelfHarm,1,1.0,1.0,1
713,JA,Insult,1,1.0,1.0,1
713,JA,SexualContent,1,1.0,1.0,1
943,JA,Toxicity,3,3.0,3.0,3
943,JA,IdentityAttack,3,3.0,3.0,3
943,JA,Bias,1,3.0,3.0,1
943,JA,Microaggression,1,1.0,1.0,1
943,JA,Violence,3,2.0,1.0,1
943,JA,SelfHarm,1,1.0,1.0,1
943,JA,Insult,1,1.0,1.0,1
943,JA,SexualContent,1,1.0,1.0,1
358,JA,Toxicity,2,,3.0,3
358,JA,IdentityAttack,1,,1.0,1
358,JA,Bias,1,,1.0,1
358,JA,Microaggression,1,,1.0,1
358,JA,Violence,1,,1.0,1
358,JA,SelfHarm,1,,1.0,1
358,JA,Insult,1,,3.0,3
358,JA,SexualContent,1,,1.0,1
1038,JA,Toxicity,1,3.0,3.0,3
1038,JA,IdentityAttack,1,3.0,1.0,1
1038,JA,Bias,1,3.0,1.0,1
1038,JA,Microaggression,1,3.0,1.0,1
1038,JA,Violence,1,1.0,1.0,1
1038,JA,SelfHarm,1,1.0,1.0,1
1038,JA,Insult,1,1.0,1.0,1
1038,JA,SexualContent,1,2.0,3.0,3
803,JA,Toxicity,1,2.0,1.0,1
803,JA,IdentityAttack,1,1.0,1.0,1
803,JA,Bias,1,1.0,1.0,1
803,JA,Microaggression,1,1.0,1.0,1
803,JA,Violence,1,1.0,1.0,1
803,JA,SelfHarm,1,1.0,1.0,1
803,JA,Insult,1,1.0,1.0,1
803,JA,SexualContent,1,1.0,1.0,1
711,JA,Toxicity,3,3.0,1.0,1
711,JA,IdentityAttack,3,2.0,1.0,1
711,JA,Bias,1,2.0,1.0,1
711,JA,Microaggression,2,1.0,1.0,1
711,JA,Violence,1,1.0,1.0,1
711,JA,SelfHarm,1,1.0,1.0,1
711,JA,Insult,2,2.0,1.0,1
711,JA,SexualContent,1,1.0,1.0,1
841,JA,Toxicity,2,3.0,3.0,3
841,JA,IdentityAttack,1,3.0,1.0,1
841,JA,Bias,1,3.0,1.0,1
841,JA,Microaggression,1,3.0,1.0,1
841,JA,Violence,1,1.0,1.0,1
841,JA,SelfHarm,1,1.0,1.0,1
841,JA,Insult,2,3.0,3.0,3
841,JA,SexualContent,1,1.0,1.0,1
731,JA,Toxicity,3,2.0,1.0,1
731,JA,IdentityAttack,1,1.0,1.0,1
731,JA,Bias,1,1.0,1.0,1
731,JA,Microaggression,1,1.0,1.0,1
731,JA,Violence,1,1.0,1.0,1
731,JA,SelfHarm,1,1.0,1.0,1
731,JA,Insult,3,2.0,1.0,1
731,JA,SexualContent,1,1.0,1.0,1
231,JA,Toxicity,3,3.0,3.0,3
231,JA,IdentityAttack,1,3.0,1.0,1
231,JA,Bias,1,3.0,1.0,1
231,JA,Microaggression,1,3.0,1.0,1
231,JA,Violence,1,1.0,1.0,1
231,JA,SelfHarm,1,1.0,1.0,1
231,JA,Insult,3,3.0,3.0,3
231,JA,SexualContent,1,1.0,1.0,1
473,JA,Toxicity,2,3.0,2.0,2
473,JA,IdentityAttack,1,2.0,1.0,1
473,JA,Bias,1,2.0,1.0,1
473,JA,Microaggression,1,3.0,1.0,1
473,JA,Violence,1,1.0,1.0,1
473,JA,SelfHarm,1,1.0,1.0,1
473,JA,Insult,1,3.0,2.0,2
473,JA,SexualContent,1,1.0,1.0,1
249,JA,Toxicity,2,3.0,3.0,3
249,JA,IdentityAttack,1,2.0,1.0,1
249,JA,Bias,1,2.0,1.0,1
249,JA,Microaggression,1,3.0,1.0,1
249,JA,Violence,1,2.0,1.0,1
249,JA,SelfHarm,1,1.0,1.0,1
249,JA,Insult,2,3.0,3.0,3
249,JA,SexualContent,1,1.0,1.0,1
514,JA,Toxicity,5,3.0,3.0,3
514,JA,IdentityAttack,3,3.0,3.0,1
514,JA,Bias,1,3.0,1.0,1
